At1g06730	pfkB-like carbohydrate kinase family protein
At1g06740	transposable element gene
At1g06750	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At1g06760	winged-helix DNA-binding transcription factor family protein
At1g06770	DREB2A-interacting protein 1
At1g06780	galacturonosyltransferase 6
At1g06790	RNA polymerase Rpb7 N-terminal domain-containing protein
At1g06800	alpha/beta-Hydrolases superfamily protein
At1g06810	unknown protein
At1g06820	carotenoid isomerase
At1g06830	Glutaredoxin family protein
At1g06840	Leucine-rich repeat protein kinase family protein
At1g06850	basic leucine-zipper 52
At1g06860	pre-tRNA
At1g06870	Peptidase S24/S26A/S26B/S26C family protein
At1g06880	pre-tRNA
At1g06890	nodulin MtN21 /EamA-like transporter family protein
At1g06900	Insulinase (Peptidase family M16) family protein
At1g06910	TRF-like 7
At1g06920	ovate family protein 4
At1g06923	unknown protein
At1g06925	unknown protein
At1g06930	unknown protein
At1g06950	translocon at the inner envelope membrane of chloroplasts 110
At1g06960	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g06970	cation/hydrogen exchanger 14
At1g06980	unknown protein
At1g06990	GDSL-like Lipase/Acylhydrolase superfamily protein
At1g07000	exocyst subunit exo70 family protein B2
At1g07010	Calcineurin-like metallo-phosphoesterase superfamily protein
At1g07020	unknown protein
At1g07025	Mitochondrial substrate carrier family protein
At1g07030	Mitochondrial substrate carrier family protein
At1g07040	unknown protein
At1g07050	CCT motif family protein
At1g07051	MIR847a; miRNA
At1g07060	unknown protein
At1g07070	Ribosomal protein L35Ae family protein
At1g07080	Thioredoxin superfamily protein
At1g07090	Protein of unknown function (DUF640)
At1g07100	pre-tRNA
At1g07110	fructose-2,6-bisphosphatase
At1g07119	other RNA
At1g07120	unknown protein
At1g07128	unknown protein
At1g07130	Nucleic acid-binding, OB-fold-like protein
At1g07135	glycine-rich protein
At1g07140	Pleckstrin homology (PH) domain superfamily protein
At1g07150	mitogen-activated protein kinase kinase kinase 13
At1g07160	Protein phosphatase 2C family protein
At1g07170	PHF5-like protein
At1g07175	unknown protein
At1g07180	alternative NAD(P)H dehydrogenase 1
At1g07190	unknown protein
At1g07200	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein
At1g07210	Ribosomal protein S18
At1g07220	Arabidopsis thaliana protein of unknown function (DUF821)
At1g07230	non-specific phospholipase C1
At1g07240	UDP-glucosyl transferase 71C5
At1g07250	UDP-glucosyl transferase 71C4
At1g07260	UDP-glucosyl transferase 71C3
At1g07270	Cell division control, Cdc6
At1g07280	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g07290	golgi nucleotide sugar transporter 2
At1g07300	josephin protein-related
At1g07310	Calcium-dependent lipid-binding (CaLB domain) family protein
At1g07320	ribosomal protein L4
At1g07330	unknown protein
At1g07340	sugar transporter 2
At1g07350	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g07360	CCCH-type zinc fingerfamily protein with RNA-binding domain
At1g07370	proliferating cellular nuclear antigen 1
At1g07380	Neutral/alkaline non-lysosomal ceramidase
At1g07390	receptor like protein 1
At1g07400	HSP20-like chaperones superfamily protein
At1g07410	RAB GTPase homolog A2B
At1g07420	sterol 4-alpha-methyl-oxidase 2-1
At1g07430	highly ABA-induced PP2C gene 2
At1g07440	NAD(P)-binding Rossmann-fold superfamily protein
At1g07450	NAD(P)-binding Rossmann-fold superfamily protein
At1g07460	Concanavalin A-like lectin family protein
At1g07470	Transcription factor IIA, alpha/beta subunit
At1g07473	unknown protein
At1g07476	unknown protein
At1g07480	Transcription factor IIA, alpha/beta subunit
At1g07485	unknown protein
At1g07490	ROTUNDIFOLIA like 3
At1g07500	unknown protein
At1g07510	FTSH protease 10
At1g07520	GRAS family transcription factor
At1g07530	SCARECROW-like 14
At1g07540	TRF-like 2
At1g07550	Leucine-rich repeat protein kinase family protein
At1g07560	Leucine-rich repeat protein kinase family protein
At1g07570	Protein kinase superfamily protein
At1g07580	pre-tRNA
At1g07590	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g07600	metallothionein 1A
At1g07610	metallothionein 1C
At1g07615	GTP-binding protein Obg/CgtA
At1g07620	GTP-binding protein Obg/CgtA
At1g07630	pol-like 5
At1g07640	Dof-type zinc finger DNA-binding family protein
At1g07645	dessication-induced 1VOC superfamily protein
At1g07650	Leucine-rich repeat transmembrane protein kinase
At1g07660	Histone superfamily protein
At1g07670	endomembrane-type CA-ATPase 4
At1g07680	unknown protein
At1g07690	unknown protein
At1g07700	Thioredoxin superfamily protein
At1g07702	snoRNA
At1g07705	NOT2 / NOT3 / NOT5 family
At1g07710	Ankyrin repeat family protein
At1g07720	3-ketoacyl-CoA synthase 3
At1g07725	exocyst subunit exo70 family protein H6
At1g07728	other RNA
At1g07730	Disease resistance-responsive (dirigent-like protein) family protein
At1g07740	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g07745	homolog of RAD51 D
At1g07747	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At1g07750	RmlC-like cupins superfamily protein
At1g07760	pre-tRNA
At1g07770	ribosomal protein S15A
At1g07780	phosphoribosylanthranilate isomerase 1
At1g07790	Histone superfamily protein
At1g07795	unknown protein
At1g07800	transposable element gene
At1g07810	ER-type Ca2+-ATPase 1
At1g07820	Histone superfamily protein
At1g07830	ribosomal protein L29 family protein
At1g07840	Sas10/Utp3/C1D family
At1g07850	Protein of unknown function (DUF604)
At1g07860	unknown protein
At1g07870	Protein kinase superfamily protein
At1g07880	Protein kinase superfamily protein
At1g07885	unknown protein
At1g07890	ascorbate peroxidase 1
At1g07900	LOB domain-containing protein 1
At1g07901	unknown protein
At1g07910	RNAligase
At1g07920	GTP binding Elongation factor Tu family protein
At1g07930	GTP binding Elongation factor Tu family protein
At1g07940	GTP binding Elongation factor Tu family protein
At1g07950	Surfeit locus protein 5 subunit 22 of Mediator complex
At1g07960	PDI-like 5-1
At1g07970	unknown protein
At1g07980	nuclear factor Y, subunit C10
At1g07985	Expressed protein
At1g07990	SIT4 phosphatase-associated family protein
At1g08000	GATA transcription factor 10
At1g08005	unknown protein
At1g08010	GATA transcription factor 11
At1g08030	tyrosylprotein sulfotransferase
At1g08032	unknown protein
At1g08035	unknown protein
At1g08040	Protein of unknown function (DUF707)
At1g08050	Zinc finger (C3HC4-type RING finger) family protein
At1g08060	ATP-dependent helicase family protein
At1g08065	alpha carbonic anhydrase 5
At1g08070	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g08080	alpha carbonic anhydrase 7
At1g08090	nitrate transporter 2:1
At1g08100	nitrate transporter 2.2
At1g08105	transposable element gene
At1g08110	lactoylglutathione lyase family protein / glyoxalase I family protein
At1g08115	snRNA
At1g08120	unknown protein
At1g08125	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At1g08130	DNA ligase 1
At1g08135	cation/H+ exchanger 6B
At1g08140	cation/H+ exchanger 6A
At1g08150	Cation/hydrogen exchanger family protein
At1g08160	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
At1g08165	unknown protein
At1g08170	Histone superfamily protein
At1g08180	unknown protein
At1g08190	vacuolar protein sorting 41
At1g08200	UDP-D-apiose/UDP-D-xylose synthase 2
At1g08210	Eukaryotic aspartyl protease family protein
At1g08220	unknown protein
At1g08230	Transmembrane amino acid transporter family protein
At1g08240	pre-tRNA
At1g08250	arogenate dehydratase 6
At1g08260	DNA polymerase epsilon catalytic subunit
At1g08270	unknown protein
At1g08280	Glycosyltransferase family 29 (sialyltransferase) family protein
At1g08290	WIP domain protein 3
At1g08300	no vein-like
At1g08310	alpha/beta-Hydrolases superfamily protein
At1g08315	ARM repeat superfamily protein
At1g08320	bZIP transcription factor family protein
At1g08340	Rho GTPase activating protein with PAK-box/P21-Rho-binding domain
At1g08350	Endomembrane protein 70 protein family
At1g08360	Ribosomal protein L1p/L10e family
At1g08370	decapping 1
At1g08380	photosystem I subunit O
At1g08390	unknown protein
At1g08400	RINT-1 / TIP-1 family
At1g08410	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At1g08420	BRI1 suppressor 1 (BSU1)-like 2
At1g08430	aluminum-activated malate transporter 1
At1g08440	Aluminium activated malate transporter family protein
At1g08450	calreticulin 3
At1g08460	histone deacetylase 8
At1g08465	Plant-specific transcription factor YABBY family protein
At1g08470	strictosidine synthase-like 3
At1g08480	unknown protein
At1g08490	chloroplastic NIFS-like cysteine desulfurase
At1g08500	early nodulin-like protein 18
At1g08510	fatty acyl-ACP thioesterases B
At1g08520	ALBINA 1
At1g08530	unknown protein
At1g08540	RNApolymerase sigma subunit 2
At1g08550	non-photochemical quenching 1
At1g08560	syntaxin of plants 111
At1g08570	atypical CYS HIS rich thioredoxin 4
At1g08580	unknown protein
At1g08590	Leucine-rich receptor-like protein kinase family protein
At1g08592	unknown protein
At1g08600	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At1g08610	Pentatricopeptide repeat (PPR) superfamily protein
At1g08620	Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein
At1g08630	threonine aldolase 1
At1g08640	Chloroplast J-like domain 1
At1g08650	phosphoenolpyruvate carboxylase kinase 1
At1g08660	MALE GAMETOPHYTE DEFECTIVE 2
At1g08670	ENTH/VHS family protein
At1g08680	ARF GAP-like zinc finger-containing protein ZIGA4
At1g08695	SCR-like 3
At1g08700	Presenilin-1
At1g08710	F-box family protein
At1g08720	Protein kinase superfamily protein
At1g08730	Myosin family protein with Dil domain
At1g08735	transposable element gene
At1g08740	transposable element gene
At1g08750	Peptidase C13 family
At1g08760	Plant protein of unknown function (DUF936)
At1g08770	prenylated RAB acceptor 1.E
At1g08780	ABI3-interacting protein 3
At1g08790	Protein of unknown function (DUF1685)
At1g08800	Protein of unknown function, DUF593
At1g08810	myb domain protein 60
At1g08820	vamp/synaptobrevin-associated protein 27-2
At1g08830	copper/zinc superoxide dismutase 1
At1g08840	DNA replication helicase, putative
At1g08845	Ribosomal L18p/L5e family protein
At1g08860	Calcium-dependent phospholipid-binding Copine family protein
At1g08870	pre-tRNA
At1g08880	Histone superfamily protein
At1g08890	Major facilitator superfamily protein
At1g08900	Major facilitator superfamily protein
At1g08910	zinc ion binding;zinc ion binding
At1g08920	ERD (early response to dehydration) six-like 1
At1g08930	Major facilitator superfamily protein
At1g08940	Phosphoglycerate mutase family protein
At1g08950	pre-tRNA
At1g08960	cation exchanger 11
At1g08970	nuclear factor Y, subunit C9
At1g08980	amidase 1
At1g08985	AP2/B3-like transcriptional factor family protein
At1g08990	plant glycogenin-like starch initiation protein 5
At1g09000	NPK1-related protein kinase 1
At1g09010	glycoside hydrolase family 2 protein
At1g09020	homolog of yeast sucrose nonfermenting 4
At1g09026	unknown protein
At1g09030	nuclear factor Y, subunit B4
At1g09040	unknown protein
At1g09050	unknown protein
At1g09060	Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase
At1g09070	soybean gene regulated by cold-2
At1g09080	Heat shock protein 70 (Hsp 70) family protein
At1g09090	respiratory burst oxidase homolog B
At1g09100	26S proteasome AAA-ATPase subunit RPT5B
At1g09110	pre-tRNA
At1g09130	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
At1g09140	SERINE-ARGININE PROTEIN 30
At1g09150	pseudouridine synthase and archaeosine transglycosylase (PUA) domain-containing protein
At1g09155	phloem protein 2-B15
At1g09157	Protein of unknown function (DUF679)
At1g09160	Protein phosphatase 2C family protein
At1g09170	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
At1g09176	unknown protein
At1g09180	secretion-associated RAS super family 1
At1g09190	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g09195	unknown protein
At1g09200	Histone superfamily protein
At1g09210	calreticulin 1b
At1g09220	Pentatricopeptide repeat (PPR) superfamily protein
At1g09230	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g09240	nicotianamine synthase 3
At1g09245	Plant self-incompatibility protein S1 family
At1g09250	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
At1g09260	Chaperone DnaJ-domain superfamily protein
At1g09270	importin alpha isoform 4
At1g09280	unknown protein
At1g09290	unknown protein
At1g09300	Metallopeptidase M24 family protein
At1g09310	Protein of unknown function, DUF538
At1g09320	agenet domain-containing protein
At1g09330	unknown protein
At1g09340	chloroplast RNA binding
At1g09350	galactinol synthase 3
At1g09360	Plant invertase/pectin methylesterase inhibitor superfamily protein
At1g09370	Plant invertase/pectin methylesterase inhibitor superfamily protein
At1g09380	nodulin MtN21 /EamA-like transporter family protein
At1g09390	GDSL-like Lipase/Acylhydrolase superfamily protein
At1g09400	FMN-linked oxidoreductases superfamily protein
At1g09410	pentatricopeptide (PPR) repeat-containing protein
At1g09415	NIM1-interacting 3
At1g09420	glucose-6-phosphate dehydrogenase 4
At1g09421	other RNA
At1g09430	ATP-citrate lyase A-3
At1g09440	Protein kinase superfamily protein
At1g09450	Protein kinase superfamily protein
At1g09460	Carbohydrate-binding X8 domain superfamily protein
At1g09470	unknown protein
At1g09480	NAD(P)-binding Rossmann-fold superfamily protein
At1g09483	unknown protein
At1g09486	pseudogene
At1g09490	NAD(P)-binding Rossmann-fold superfamily protein
At1g09500	NAD(P)-binding Rossmann-fold superfamily protein
At1g09510	NAD(P)-binding Rossmann-fold superfamily protein
At1g09520	unknown protein
At1g09530	phytochrome interacting factor 3
At1g09540	myb domain protein 61
At1g09550	Pectinacetylesterase family protein
At1g09560	germin-like protein 5
At1g09570	phytochrome A
At1g09575	Protein of unknown function (DUF607)
At1g09580	emp24/gp25L/p24 family/GOLD family protein
At1g09590	Translation protein SH3-like family protein
At1g09600	Protein kinase superfamily protein
At1g09610	Protein of unknown function (DUF579)
At1g09620	ATP binding;leucine-tRNA ligases;aminoacyl-tRNA ligases;nucleotide binding;ATP binding;aminoacyl-tRNA ligases
At1g09625	unknown protein
At1g09630	RAB GTPase 11C
At1g09640	Translation elongation factor EF1B, gamma chain
At1g09645	unknown protein
At1g09650	F-box and associated interaction domains-containing protein
At1g09660	RNA-binding KH domain-containing protein
At1g09665	Toll-Interleukin-Resistance (TIR) domain family protein
At1g09680	Pentatricopeptide repeat (PPR) superfamily protein
At1g09690	Translation protein SH3-like family protein
At1g09700	dsRNA-binding domain-like superfamily protein
At1g09710	Homeodomain-like superfamily protein
At1g09720	Kinase interacting (KIP1-like) family protein
At1g09730	Cysteine proteinases superfamily protein
At1g09740	Adenine nucleotide alpha hydrolases-like superfamily protein
At1g09750	Eukaryotic aspartyl protease family protein
At1g09760	U2 small nuclear ribonucleoprotein A
At1g09770	cell division cycle 5
At1g09780	Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent
At1g09790	COBRA-like protein 6 precursor
At1g09794	Cox19 family protein (CHCH motif)
At1g09795	ATP phosphoribosyl transferase 2
At1g09800	Pseudouridine synthase family protein
At1g09810	evolutionarily conserved C-terminal region 11
At1g09812	unknown protein
At1g09815	polymerase delta 4
At1g09820	Pentatricopeptide repeat (PPR-like) superfamily protein
At1g09830	Glycinamide ribonucleotide (GAR) synthetase
At1g09840	shaggy-like protein kinase 41
At1g09850	xylem bark cysteine peptidase 3
At1g09860	purine permease 16
At1g09870	histidine acid phosphatase family protein
At1g09880	Rhamnogalacturonate lyase family protein
